Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Oasis Strategy Ret Sup&RO - Conservative,,,,,,,,,,,,2596526.286,,,,,,,,,
Oasis Strategy Retire Sup&RO - Cash,,,,,,,,,,,,5156996.667,,,,,,,,,
Occidental Corp Super-Capital Gtd,,,,,,,,,,,,,,,,,,,,,
Occidental Corp Super-Environmental Opp',,,,,,,,,,,,,,,,,,,,,
Occidental Corp Super-Managed,,,,,,,,,,,,,,,,,,,,,
Occidental Corp Super-Statex Equity,,,,,,,,,,,,,,,,,,,,,
Occidental Ind Sup-Cap G'teed,,,,,,,,,,,,,,,,,,,,,
Occidental Ind Sup-Environmental Opporty,,,,,,,,,,,,,,,,,,,,,
Occidental Ind Sup-Managed,,,,,,,,,,,,,,,,,,,,,
Occidental Individual Sup-Statex Equity,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Sup Statex Eq,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Cash,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Fix Int,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Indust,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Mgd,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Offshore,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Property,,,,,,,,,,,,,,,,,,,,,
Occidental Occibonds Pers Super Resource,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Rollover-Managed,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Cash,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Fix Int,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Indust,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Managed,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Offshore,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Property,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Funds-Resource,,,,,,,,,,,,,,,,,,,,,
Occidental ProSuper Super Fund-Statex Eq,,,,,,,,,,,,,,,,,,,,,
Occidental RO-Environmental Opportunity,,,,,,,,,,,,,,,,,,,,,
Occidental Rollover - Managed,,,,,,,,,,,,,,,,,,,,,
Occidental Rollover-Capital Guaranteed,,,,,,,,,,,,,,,,,,,,,
Occidental Roll-Over-Statex Equity Fund,,,,,,,,,,,,,,,,,,,,,
Oceanic ADF- Capital Growth,,,,,,,,,,,,,,,,,,,,,
Oceanic ADF- Capital Preservation,,,,,,,,,,,,,,,,,,,,,
Oceanic Life - APA Cap G'teed Super Bond,2112500.333,2030000.2,1999999.909,2000000.333,,,,,,,,,,,,,,,,,
Oceanic Life - APA Managed Super Bond,1973333.167,2160000.2,2072727.091,2300000,,,,,,,,,,,,,,,,,
Oceanic Rollover Bond - Cap Guaranteed,17315000,14479999.8,10509090.64,10077778,2589999.5,,,,,,,,,,,,,,,,
Oceanic Rollover Bond - Capital Secure,5061666.583,7739999.9,8154545.455,8400000.111,1594999,,,,,,,,,,,,,,,,
Oceanic Rollover Bond - Managed,4190833.167,8289999.8,9990909.091,10700000.11,4645000.5,,,,,,,,,,,,,,,,
Oceanic Superannuation Bond - Cap G'teed,17315000,14479999.8,10509090.64,10077778,2589999.5,,,,,,,,,,,,,,,,
Oceanic Superannuation Bond - Cap Secure,5061666.583,7739999.9,8154545.455,8400000.111,1594999,,,,,,,,,,,,,,,,
Oceanic Superannuation Bond - Managed,4190833.167,8289999.8,9990909.091,10700000.11,4645000.5,,,,,,,,,,,,,,,,
OnePath Corp Super-Advance Imputation,,,,,,,,,,1558999,2979999,4451665,5034165.5,5552498.75,4931665.417,3649958.727,3025901,3316091.833,2902281.25,2629790.333,2607615.167
OnePath Corp Super-AMP Capital Equity,,,,,,,,,219996,2445831.083,7823330.333,11214996,17381661.58,20557494.75,23323328.92,19126979.73,15913630.33,16542572,12492588.75,9772097.083,9681316.083
OnePath Corp Super-Arrowstreet Glbl Eq H,,,,,,,,,,699999,7195830,15882193,49684158.42,107682491,190948174.1,182336207,120373201.8,102782044.2,72444156.42,44889172.67,40297229.92
OnePath Corp Super-BlackRock AA Alpha,,,,,,,,,,,,,,329999,5005828.25,37116575.18,69653647.83,71568013,60640454.92,64564164.33,57018757.67
OnePath Corp Super-Blackrock Sci Aus Eq,,,,,,,,,,,,,29999,123332.9167,661666,1461332.091,2152988.5,3028593.75,3561135.417,3308125.5,4655362.833
OnePath Corp Super-Blackrock Sci Div Gr,,,,,,,,,,,1094998,8089162.667,16479161,31292490.58,50068325.25,60910943.45,51549617.42,49537413.25,40479159.83,33987325.08,38799837.5
OnePath Corp Super-Blackrock Sci Intl Eq,,,,,,,,,,,,,73332.66667,343333,949999.4167,872499.5,,,,,1191450.714
OnePath Corp Super-Cap Intl Gbl Bal Eq H,,,,,,,,,61029997,18290830.17,28590830.08,44359511.08,60896707.83,70920532.92,65310749.17,52320208.45,43716842.58,47688202.58,44714972.58,38472786.83,40283667.25
OnePath Corp Super-CFS Diversified,,,,,,,,,2639999,20398746.5,45652723.73,55269996.25,69134161,86339158,109445826.3,97510393.82,79064293.08,87405375.75,79117937.42,67034166,68437929.67
OnePath Corp Super-CFS Imputation,,,,,,,,,27539998,31781247.13,79930829.5,193058086.8,265491908.6,336864706.3,385913560.3,322349032.5,287494152.5,341428771.1,312342670,268888217.9,288909097
OnePath Corp Super-Credit Suisse Prp,,,,,,,,,,,274997.3333,4198330,12938329,22416662.08,38414163,31012927.09,18569232.58,20603638.58,17833129.58,17315344.67,19282636.5
OnePath Corp Super-Gbl Bal Property Sec,,,,,,,,,,,,,,1069997,29219161.83,46900349.75,39655954.58,66386093.67,87269201.92,97429623.75,112487651.8
OnePath Corp Super-Investors Mut Aus Sh,,,,,,,,,,,1873997.8,18947124.17,50796658.92,72934158.5,99735825.58,104815926.5,100297477.7,113044252,102171970.9,103387963,144155679.4
OnePath Corp Super-IOOF Perennial Val Sh,,,,,,,,,,,,1317496.5,8996661.5,26755824.83,57272492.67,93656967.27,121057446.2,185879698,200883528.8,189854484.1,205876183.3
OnePath Corp Super-LM Australian Core Eq,,,,,,,,,,,,,,,,,11886956.5,10542685.25,10864707.58,10505200.67,11864636
OnePath Corp Super-LM Balanced,,,,,,,,,,,,,,,,,239770357.5,216116930.2,237917326,253297773.5,294346353.7
OnePath Corp Super-LM Global Balanced Eq,,,,,,,,,,,,,,,,,8130997.5,6721536.417,6707842.75,6748420.5,8218703.583
OnePath Corp Super-LM Growth,,,,,,,,,,,,,,,,,72952289.5,47048732.83,47467441.92,43975385.67,50154914.75
OnePath Corp Super-Maple-Brown Abbot Div,,,,,,,,,,,,,,,,,23178182,22199264.58,22544065.75,22041390,26191239.42
OnePath Corp Super-MFS Global Equity,,,,,,,,,124998.1667,442726.5455,746361.4545,767270.4545,882497.25,3711661.167,12599161.25,17595197.55,19663898.5,39341136.5,66625953.42,80286009.25,119242173.3
OnePath Corp Super-MLC Platinum Global,,,,,,,,,,,1199999.167,6214998.583,7500832.167,6934165.5,5635832.25,4256312.455,3404929.333,3153245.917,2478971.5,2026850.333,2372913.917
OnePath Corp Super-Model Balanced,,,,,,,,,,,,,,,,,23954606.75,103733500.3,,,
OnePath Corp Super-Model Conservative,,,,,,,,,,,,,,,,,1235454.833,5751946.9,,,
OnePath Corp Super-Model Growth,,,,,,,,,,,,,,,,,34854080.5,174832427.8,,,
OnePath Corp Super-Model High Growth,,,,,,,,,,,,,,,,,7156223.083,42506765.1,,,
OnePath Corp Super-Model Moderate,,,,,,,,,,,,,,,,,1532529.083,9143847.3,,,
OnePath Corp Super-OnePath Capital Gtd,333624999.3,225201817.5,179969999.3,148828888.2,134519999.2,147600908.6,164023999.2,515527998.8,797869997.8,280996664.3,401135831.8,1289235266,1312918328,1311472495,936554995.3,977098061.8,967495552.3,891919973.3,762691532.3,677724725.9,640149173.3
OnePath Corp Super-OnePath Protected Gr,,,,,,,,,,,,,,,409999,498005.1818,613660.4167,608219.9167,396092.7778,,
OnePath Corp Super-OP Australian Shares,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Corp Super-OP Balanced,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Corp Super-OP Blue Chip Imp,,,,20870000,68960000,,,,37094999,79109087.45,113877497.4,143590286,211556214.5,271552464.1,341637272,357599532.7,311746577.8,343853689.4,303033415.5,248851658.8,271593414.4
OnePath Corp Super-OP Capital Stable,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Corp Super-OP Cash,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath Corp Super-OP Div Fix Interest,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Corp Super-OP Emerg Comps,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Corp Super-OP European Shares,,,,,,,,,279999,634999,1152726.636,1588332.833,1948332.583,2127499.5,2066363.091,1591666.455,1394303,1339218.583,1092566.583,217926.5556,103.9
OnePath Corp Super-OP Gbl Bal Emg Mkt S,,,,,,,,,271662.6667,2782723.364,4655827.667,8484813.833,18364744.08,51469491.75,91420079.58,132121268.5,127016358.8,157973560.6,129479165.8,90989252,78856916.58
OnePath Corp Super-OP Global Bal Sector,,,,,,,,,119998,396999.6,3029090.182,651666.3333,774166.25,884166,1476665.917,657559.5455,588482.6667,644662.1667,618018.1667,286708.5,
OnePath Corp Super-OP Global Bal Share,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Corp Super-OP High Growth,,,,,,,,,1256663.667,6093632.636,9869995,17082523.5,32181465.42,48078829.92,60541578,59960472.18,55261891.67,65430207.67,65141577.67,60492488.75,68928889.17
OnePath Corp Super-OP Managed Growth,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Corp Super-OP Mortgage,,,,,,,,90812493.63,95663326,121959993.1,248569084.9,259048328.7,358274156.7,372597489.3,333429990.3,292849083.4,264394005.2,221344317.6,154667595.6,64886564,30164998.5
OnePath Corp Super-OP Property Secs,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Corp Super-OP Select Leaders,,,,,,,,,,,133332,837437.6364,3313230.5,10258303.75,31841151.75,67321330.64,84475024.83,136599972.8,158534926.5,130877129.8,134469701.3
OnePath Corp Super-OP Sust Inv Aus Shr,,,,,,,,,,,47998.4,681993.6667,3122103.917,6926040.25,13687897.67,21037789.91,24063583,35445771.17,35791955.75,29019339.17,31226137.08
OnePath Corp Super-OP Sust Inv Gl BaShr,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Corp Super-Optimix Aus Fixed Int,,,,,,1762999.5,10919166,7657498.833,153229166.7,222510833.3,167821997.9,90871115.58,35011049.17,52511499.17,50375208.83,55014527.45,92597197.67,139995012.2,174894000.3,225028384.6,221340369.1
OnePath Corp Super-Optimix Aus Shares,,,,,,,,0,8826662.167,22707495.25,45768327.25,105946633.8,215129506,308751269.8,349136481.3,325125017.7,287229929.8,342280313.1,299127344.7,239238309.4,239842057.1
OnePath Corp Super-Optimix Balanced,,,,,,22462999.3,77024999.33,108979165.5,652732499.6,910195000.1,777289995.8,917247493.3,1197354596,1772666707,2365104029,2531882352,2487884551,3199291013,3429829192,3343078353,3594948641
OnePath Corp Super-Optimix Conservative,,,,,,8972999.2,40534166,43104999.33,197177500,257054166.7,220757495.6,241976729.8,309781016.5,427583227.8,532222545.1,557618552.7,514955482.7,540606411.7,510343743.1,460781908.5,444895246.7
OnePath Corp Super-Optimix Gbl Bal Share,,,,,,1519999.1,5367499.083,10012499.17,210257499.9,309229166.3,259285829.6,212335260.5,95350749.08,141113177.5,143776257.9,115249209.9,90956725.58,155305101.8,138927461.3,118539106.8,111105907
OnePath Corp Super-Optimix Gbl Sm Co Shr,,,,,,,,,,990000,1862995.2,9630021.5,20955939.33,36091652.42,43223320.17,34739488.27,24696820.67,24775056.92,22367638.75,19223723.92,23666474.92
OnePath Corp Super-Optimix Geared Aus Sh,,,,,,,,,,,,,,4084991.333,15146653.5,25057927.45,33886566.25,58953402.42,58425088.25,48924776.25,61607317.5
OnePath Corp Super-Optimix Gl Bal Em Mkt,,,,,,,,,,,,,,,659998,2905415.455,7680289.917,15413359.25,18322753.67,16173131.25,16568931
OnePath Corp Super-Optimix Growth,,,,,,4925999.3,21202499.5,31097499.33,184973333.1,271996667,257720829.3,327475528.3,485457747.1,746197880.3,994107241.5,1023032943,967766504,1160083488,1141345410,1038150450,1072299262
OnePath Corp Super-Optimix High Growth,,,,,,,,0,8120999.4,25919998.42,42484162.17,67122733.17,114893938.4,184314582.8,223467048.4,230255812,217435575.1,266570783.5,297659171.4,274943560.4,305204372.9
OnePath Corp Super-Optimix Moderate,,,,,,,,,,,132457995.8,135553565.1,342069144.8,667468420.4,836234505.3,932512839.5,947637990.5,1244281886,1301504614,1212273510,1258580293
OnePath Corp Super-Optimix Property Secs,,,,,,,,0,123832499.7,189053333.6,159366662.9,148894519,148438399.2,200840011.3,225242459,142913712.8,86031706.17,92328444,74612402.92,63851396.25,67998941.25
OnePath Corp Super-Perpetual Aus Shares,,,,,,,,,299999,10710830.33,28983330.5,63035098.08,157717199.8,259126067.3,352174999.4,387411246,385814101.2,470858870.6,440735588.3,368580223.8,412325725.5
OnePath Corp Super-Perpetual Balanced Gr,,,,,,,,,0,203999.8,23688332,96839164,116400606.8,141779127.5,167525119.6,178291799.3,167905152.3,188114553.9,180154287.7,172487412.4,202573149.9
OnePath Corp Super-Perpetual Cons Growth,,,,,,,,,,,2845997.6,9999996.25,21189161,45772491.08,79593326.08,102741294.5,116988298.7,136090871.1,128229992.1,126104083.1,132098317.1
OnePath Corp Super-Perpetual Intl Shares,,,,,,,,,,8027498.167,12729088.45,17048651.17,27470289.58,31596674.17,29433363.08,24463353.36,26043998.17,30680136.83,26005989.5,20849742.08,22295946.58
OnePath Corp Super-Platinum Intl,,,,,,,,,,,,,757497.25,12777494.17,27727493.83,29325204.91,39767843.83,65915885.42,82538465.33,108075813.5,178099589.5
OnePath Corp Super-Schroders Aus Equity,,,,,,,,,,,801997.2,8098455.25,31050825.33,60757491.5,104456658.1,130258486.9,135749357.6,182279260.8,195317455.7,196225293.9,241851118.3
OnePath Corp Super-Schroders Balanced,,,,,,,,,,,274997.8333,5193329.25,12554993.92,23144993.08,38086659.67,58295767.09,67531006.5,108505683.3,127765667.1,151951039.3,248301364.2
OnePath Corp Super-SSgA Passive Balanced,,,,,,,,,,,,,,,,,14694487,10329711.42,9081397.25,8761396.75,9655393.5
OnePath Corp Super-UBS Balanced,,,,,,,,,,843332.6667,20036663.92,58587496.17,85532493.58,108741658.9,122322492.9,90093453.91,67708342.67,66717092.67,54814300.25,41978878.25,48975793.75
OnePath Corp Super-UBS Defensive Inv,,,,,,,,,,,344997.6667,6028329.333,17128327.75,31199991.67,46389158.42,50429476.45,44562405.08,45800916.33,39267999.17,34117967.5,38491128.08
OnePath Corp Super-UBS Div Fixed Income,,,,,,,,,,,403996.8,5551618.083,27437491.83,45341658,49456659.58,50692610.64,58163341.92,100229547.6,138971392.8,163529476.3,179344783.8
OnePath Corp Super-Vngrd Aus Shr Index,,,,,,,,,0,1796665.667,2088332.5,4946946.917,15812809.33,31621347.25,63723595.33,108345044.2,163105752.3,253379544.1,277630420.7,245590930.2,279183560.9
OnePath Corp Super-Vngrd Indx Prp Secs,,,,,,,,,,,117998.8,919165,2416664.583,13879162,45334162.08,51362646.55,44308992.17,71006583.92,83695538.25,111703387.9,148841680.3
OnePath Corp Super-Vngrd Intl Shr Index,,,,,,,,,0,3308180.636,7624163.083,10307496.25,11830828.83,20378325.25,31167492.33,40654458.36,46261982.83,63830498,83405475.83,86113919.08,125076689.2
OnePath Corp Super-Vngrd Intl Shr Indx H,,,,,,,,,,,,3286179,5005998.3,12723329.25,33981663,61607333.55,57301162,77697200.5,78077163.58,69506539.67,76210731.92
OnePath Corp Super-Zurich Managed Growth,,,,,,,,,,70781816.45,79674998.75,100014998.7,104924165.3,106813332.2,116879998.9,103149073.3,95782794.5,108251298,105217946.7,102726843.3,112406516.9
OnePath Corp Sup-Zurich Inv Gbl Them Sh,,,,,,,,,33331,350908.1818,742723.4545,1296359.818,1535829.417,8237493.333,31963327.08,54369952.55,64922270.25,84435947.5,85037161.17,95254066.75,139500273.8
OnePath DA-Cash NE,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath DA-Zurich International Shr EF,,,,,,,,,33331,350908.1818,742723.4545,1296359.818,1535829.417,8237493.333,31963327.08,54369952.55,64922270.25,84435947.5,85037161.17,95254066.75,139500273.8
OnePath DA-Zurich International Shr NE,,,,,,,,,33331,350908.1818,742723.4545,1296359.818,1535829.417,8237493.333,31963327.08,54369952.55,64922270.25,84435947.5,85037161.17,95254066.75,139500273.8
OnePath Integra-Advance Imputation W,,,,,,,,,,1558999,2979999,4451665,5034165.5,5552498.75,4931665.417,3649958.727,3025901,3316091.833,2902281.25,2629790.333,2607615.167
OnePath Integra-AMP Capital Investors Eq,,,,,,,,,219996,2445831.083,7823330.333,11214996,17381661.58,20557494.75,23323328.92,19126979.73,15913630.33,16542572,12492588.75,9772097.083,9681316.083
OnePath Integra-BlackRock AA Alpha,,,,,,,,,,,,,,329999,5005828.25,37116575.18,69653647.83,71568013,60640454.92,64564164.33,57018757.67
OnePath Integra-BlackRock Sci Aus Equity,,,,,,,,,,,,466389.25,3264161.083,11908325.92,36296659.5,60931745.36,69443678.92,73279810,58656703,41225176.17,39011734.5
OnePath Integra-BlackRock Sci Div Growth,,,,,,,,,,,1094998,8089162.667,16479161,31292490.58,50068325.25,60910943.45,51549617.42,49537413.25,40479159.83,33987325.08,38799837.5
OnePath Integra-BlackRock Sci Int Equity,,,,,,,,,,,19999.33333,150320.6,1112496.667,8511660.083,27849992.25,31261944,25559786.17,20459609.42,13979709.83,9653770.833,10285938.58
OnePath Integra-Capital Intl Gbl Eq H,,,,,,,,,,45508999.5,42888181.09,49079593.5,58439998,67512497.5,61890831.17,52577157.73,44637474.08,48831530.5,48562910.5,45217924,49063850.92
OnePath Integra-CFS Imputation,,,,,,,,,27539998,31781247.13,79930829.5,193058086.8,265491908.6,336864706.3,385913560.3,322349032.5,287494152.5,341428771.1,312342670,268888217.9,288909097
OnePath Integra-CFS W Diversified,,,,,,,,,2639999,20398746.5,45652723.73,55269996.25,69134161,86339158,109445826.3,97510393.82,79064293.08,87405375.75,79117937.42,67034166,68437929.67
OnePath Integra-Challenger Prpty Secs,,,,,,,,,,,274997.3333,4198330,12938329,22416662.08,38414163,31012927.09,18569232.58,20603638.58,17833129.58,17315344.67,19282636.5
OnePath Integra-Diversified Fixed Int,,,,,,,,,1109998,2042998.8,7590908.364,8864999.25,9086666.083,9864999.417,10330908.55,10439144.09,11017995.42,12538390.67,15818880.08,20783303.17,20889651.08
OnePath Integra-Gbl Bal Property Secs,,,,,,,,,,,,,,1069997,29219161.83,46900349.75,39655954.58,66386093.67,87269201.92,97429623.75,112487651.8
OnePath Integra-Investors Mutual Aus Shr,,,,,,,,,,,1873997.8,18947124.17,50796658.92,72934158.5,99735825.58,104815926.5,100297477.7,113044252,102171970.9,103387963,144155679.4
OnePath Integra-IOOF Perennial Value,,,,,,,,,,,,1317496.5,8996661.5,26755824.83,57272492.67,93656967.27,121057446.2,185879698,200883528.8,189854484.1,205876183.3
OnePath Integra-MFS Global Balanced Eq,,,,,,,,,124998.1667,442726.5455,746361.4545,767270.4545,882497.25,3711661.167,12599161.25,17595197.55,19663898.5,39341136.5,66625953.42,80286009.25,119242173.3
OnePath Integra-MLC Platinum Global,,,,,,,,,,,1199999.167,6214998.583,7500832.167,6934165.5,5635832.25,4256312.455,3404929.333,3153245.917,2478971.5,2026850.333,2372913.917
OnePath Integra-OnePath Cap Guaranteed,333624999.3,225201817.5,179969999.3,148828888.2,134519999.2,147600908.6,164023999.2,515527998.8,797869997.8,280996664.3,401135831.8,1289235266,1312918328,1311472495,936554995.3,977098061.8,967495552.3,891919973.3,762691532.3,677724725.9,640149173.3
OnePath Integra-OP Australian Shares,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Integra-OP Balanced,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Integra-OP Blue Chip Imputation,,,,20870000,68960000,,,,37094999,79109087.45,113877497.4,143590286,211556214.5,271552464.1,341637272,357599532.7,311746577.8,343853689.4,303033415.5,248851658.8,271593414.4
OnePath Integra-OP Capital Stable,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Integra-OP Cash,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath Integra-OP Emerging Companies,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Integra-OP European Share,,,,,,,,,279999,634999,1152726.636,1588332.833,1948332.583,2127499.5,2066363.091,1591666.455,1394303,1339218.583,1092566.583,217926.5556,103.9
OnePath Integra-OP Global Emg Mkts Shr,,,,,,,,,271662.6667,2782723.364,4655827.667,8484813.833,18364744.08,51469491.75,91420079.58,132121268.5,127016358.8,157973560.6,129479165.8,90989252,78856916.58
OnePath Integra-OP Global Sector,,,,,,,,,119998,396999.6,3029090.182,651666.3333,774166.25,884166,1476665.917,657559.5455,588482.6667,644662.1667,618018.1667,286708.5,
OnePath Integra-OP Global Shares,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Integra-OP High Growth,,,,,,,,,1256663.667,6093632.636,9869995,17082523.5,32181465.42,48078829.92,60541578,59960472.18,55261891.67,65430207.67,65141577.67,60492488.75,68928889.17
OnePath Integra-OP Managed Growth,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Integra-OP Mortgages,,,,,,,,90812493.63,95663326,121959993.1,248569084.9,259048328.7,358274156.7,372597489.3,333429990.3,292849083.4,264394005.2,221344317.6,154667595.6,64886564,30164998.5
OnePath Integra-OP Property Securities,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Integra-OP Select Leaders,,,,,,,,,,,133332,837437.6364,3313230.5,10258303.75,31841151.75,67321330.64,84475024.83,136599972.8,158534926.5,130877129.8,134469701.3
OnePath Integra-OP Sustainable Aus Shr,,,,,,,,,,,47998.4,681993.6667,3122103.917,6926040.25,13687897.67,21037789.91,24063583,35445771.17,35791955.75,29019339.17,31226137.08
OnePath Integra-Optimix Aus Fixed Int,,,,,,1762999.5,10919166,7657498.833,153229166.7,222510833.3,167821997.9,90871115.58,35011049.17,52511499.17,50375208.83,55014527.45,92597197.67,139995012.2,174894000.3,225028384.6,221340369.1
OnePath Integra-Optimix Australian Shr,,,,,,,,0,8826662.167,22707495.25,45768327.25,105946633.8,215129506,308751269.8,349136481.3,325125017.7,287229929.8,342280313.1,299127344.7,239238309.4,239842057.1
OnePath Integra-Optimix Balanced,,,,,,22462999.3,77024999.33,108979165.5,652732499.6,910195000.1,777289995.8,917247493.3,1197354596,1772666707,2365104029,2531882352,2487884551,3199291013,3429829192,3343078353,3594948641
OnePath Integra-Optimix Conservative,,,,,,8972999.2,40534166,43104999.33,197177500,257054166.7,220757495.6,241976729.8,309781016.5,427583227.8,532222545.1,557618552.7,514955482.7,540606411.7,510343743.1,460781908.5,444895246.7
OnePath Integra-Optimix Gbl Bal Emg Mkts,,,,,,,,,,,,,,,659998,2905415.455,7680289.917,15413359.25,18322753.67,16173131.25,16568931
OnePath Integra-Optimix Gbl Sm Co Shares,,,,,,,,,,990000,1862995.2,9630021.5,20955939.33,36091652.42,43223320.17,34739488.27,24696820.67,24775056.92,22367638.75,19223723.92,23666474.92
OnePath Integra-Optimix Global Shares,,,,,,1519999.1,5367499.083,10012499.17,210257499.9,309229166.3,259285829.6,212335260.5,95350749.08,141113177.5,143776257.9,115249209.9,90956725.58,155305101.8,138927461.3,118539106.8,111105907
OnePath Integra-Optimix Growth,,,,,,4925999.3,21202499.5,31097499.33,184973333.1,271996667,257720829.3,327475528.3,485457747.1,746197880.3,994107241.5,1023032943,967766504,1160083488,1141345410,1038150450,1072299262
OnePath Integra-Optimix High Growth,,,,,,,,0,8120999.4,25919998.42,42484162.17,67122733.17,114893938.4,184314582.8,223467048.4,230255812,217435575.1,266570783.5,297659171.4,274943560.4,305204372.9
OnePath Integra-Optimix Moderate,,,,,,,,,,,132457995.8,135553565.1,342069144.8,667468420.4,836234505.3,932512839.5,947637990.5,1244281886,1301504614,1212273510,1258580293
