"Ind","Gender","age_range","Occ_code","Partner_status","Region","Lodgment_method","PHI_Ind","Sw_amt","Alow_ben_amt","ETP_txbl_amt","Grs_int_amt","Aust_govt_pnsn_allw_amt","Unfranked_Div_amt","Frk_Div_amt","Dividends_franking_cr_amt","Net_rent_amt","Gross_rent_amt","Other_rent_ded_amt","Rent_int_ded_amt","Rent_cap_wks_amt","Net_farm_management_amt","Net_PP_BI_amt","Net_NPP_BI_amt","Total_PP_BI_amt","Total_NPP_BI_amt","Total_PP_BE_amt","Total_NPP_BE_amt","Net_CG_amt","Tot_CY_CG_amt","Net_PT_PP_dsn","Net_PT_NPP_dsn","Taxed_othr_pnsn_amt","Untaxed_othr_pnsn_amt","Other_foreign_inc_amt","Other_inc_amt","Tot_inc_amt","WRE_car_amt","WRE_trvl_amt","WRE_uniform_amt","WRE_self_amt","WRE_other_amt","Div_Ded_amt","Intrst_Ded_amt","Gift_amt","Non_emp_spr_amt","Cost_tax_affairs_amt","Other_Ded_amt","Tot_ded_amt","PP_loss_claimed","NPP_loss_claimed","Rep_frng_ben_amt","Med_Exp_TO_amt","Asbl_forgn_source_incm_amt","Spouse_adjusted_taxable_inc","Net_fincl_invstmt_lss_amt","Rptbl_Empr_spr_cont_amt","Cr_PAYG_ITI_amt","TFN_amts_wheld_gr_intst_amt","TFN_amts_wheld_divs_amt","Hrs_to_prepare_BPI_cnt","Taxable_Income","Help_debt"
132507,"0",9,7,"0",16,"A","0",5816,0,0,0,2229,0,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22911,0,0,262,0,0,0,0,108,0,71,0,378,0,0,0,0,0,0,0,0,0,0,0,0,22579,0
182733,"0",0,7,"1",28,"S","1",524,1986,0,333,9469,0,5653,2422,0,0,0,0,0,0,0,16112,0,67533,0,69255,0,0,0,0,0,0,0,0,26639,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,0,0,3401,0,0,0,0,0,14,26412,0
59042,"0",7,0,"1",23,"A","1",0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10048,3266,0,0,0,0,0,0,0,0,0,294,0,704,0,0,0,0,0,5434,0,0,0,0,0,0,0,0
17021,"1",5,7,"1",2,"S","0",54393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,46607,0,0,93,0,0,0,0,114,0,0,0,180,0,0,3738,162,0,32286,0,0,0,0,0,11,46282,0
206512,"1",3,2,"1",28,"A","1",47635,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46272,0,0,159,0,60,0,0,0,0,103,0,411,0,0,17770,0,0,0,0,0,0,0,0,0,45765,5223
144745,"0",11,7,"0",23,"A","0",23066,0,0,0,4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28172,0,0,136,0,12,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,28042,0
203922,"0",2,0,"0",28,"A","1",0,0,0,49765,0,274,8314,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113644,0,0,0,0,123803,0,0,0,0,0,0,0,0,0,269,0,615,0,0,0,0,0,0,0,0,1641,0,0,0,123056,0
132789,"1",9,0,"1",1,"A","1",18922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45248,0,34639,0,137,0,0,0,0,0,0,0,0,54762,921,0,0,0,614,0,0,0,0,0,0,1792,0,0,0,0,0,53850,0,0,2560,0,0,0,52206,0
147214,"0",9,4,"0",1,"A","0",52752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53259,729,0,146,0,1794,0,0,0,0,257,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,49870,0
19697,"0",5,2,"0",2,"A","0",32921,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36056,0,0,0,0,279,0,0,86,0,0,0,341,0,0,4248,0,0,0,0,0,0,0,0,0,36183,0
4738,"0",2,8,"1",5,"S","1",65873,0,0,963,0,0,156,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216,0,0,0,70753,0,0,187,0,0,0,0,221,0,0,0,390,0,0,0,0,0,72539,0,45450,0,1508,0,0,70725,0
148804,"0",11,6,"0",23,"S","1",0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10519,0,0,0,0,45,0,0,3717,0,0,0,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38699,"1",6,5,"0",28,"A","1",40868,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,40984,3800,0,133,0,1458,0,0,46,0,0,0,5744,0,0,0,0,32,0,0,864,0,0,0,0,33080,0
162337,"0",9,1,"0",32,"A","1",98076,3449,0,0,0,0,0,0,-3484,7634,5392,9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,119329,9256,1844,0,0,987,0,0,0,0,356,0,15491,0,0,0,0,0,0,0,0,0,0,0,0,98471,0
233192,"1",11,2,"0",23,"S","0",67439,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62971,16,0,141,0,323,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,63034,23082
107952,"0",8,3,"1",1,"A","0",30210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29770,382,0,327,0,159,0,0,45,0,0,0,565,0,0,0,0,0,21820,0,0,0,0,0,0,29306,0
64350,"1",6,5,"0",24,"A","0",53041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52704,0,0,253,0,426,0,0,224,0,107,0,982,0,0,0,0,0,0,0,0,0,0,0,0,52059,0
199242,"1",0,0,"0",9,"A","0",0,0,0,61,0,90,2163,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
160908,"0",11,0,"0",23,"A","1",0,0,0,167,0,0,0,0,1052,0,0,619,0,0,0,0,0,0,0,0,0,0,0,4708,0,0,0,0,15307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15264,0
114232,"1",8,5,"0",2,"A","1",43452,0,0,30,0,0,0,0,8931,20081,3922,10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69982,0,0,140,3926,317,0,0,46,0,14,117,3829,0,0,9577,0,0,0,0,0,0,0,0,0,66124,0
176307,"1",4,5,"1",10,"A","1",21125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13374,0,0,0,0,22019,0,0,105,0,272,0,0,0,0,111,0,471,0,0,0,0,0,71993,0,0,0,0,0,0,22615,0
52059,"0",3,7,"1",4,"A","0",70118,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69978,0,0,617,0,2922,0,0,26,0,155,0,3705,0,0,0,0,0,43783,0,0,0,0,0,0,66073,0
159247,"0",8,6,"0",1,"A","0",26294,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31967,6798,0,470,0,1250,0,0,0,0,116,0,8732,0,0,0,0,0,0,0,0,0,0,0,0,19764,0
113219,"1",10,2,"0",23,"S","1",27305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27121,57,0,138,3775,142,0,0,0,0,0,0,6138,0,0,18630,0,0,0,0,0,0,0,0,0,22741,25154
252606,"0",5,0,"1",9,"A","1",0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,14373,0,16361,0,5569,0,0,0,0,0,0,0,0,6930,0,0,0,0,0,0,0,0,0,148,0,168,0,0,0,0,0,5380,0,3597,0,0,0,0,6645,0
110447,"0",8,8,"0",11,"A","0",61157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,0,0,0,0,0,48195,0,0,0,0,1074,0,0,0,0,164,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,46837,0
70094,"1",6,5,"0",3,"S","1",18355,0,0,2292,0,0,0,0,-5619,14663,12239,11867,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15123,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,17421,0
19073,"1",6,2,"1",9,"A","1",21884,0,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21660,0,0,137,0,124,0,0,0,0,1078,0,1872,0,0,32940,0,0,36186,0,0,0,0,0,0,20087,0
109792,"1",9,2,"1",28,"S","0",53028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1942,0,7771,0,8165,0,0,0,0,0,0,0,17349,57253,0,0,0,0,0,0,0,220,0,0,0,213,0,0,0,0,13627,15208,0,1376,0,0,0,0,57227,9253
212387,"1",3,2,"0",18,"S","1",81632,0,0,400,0,0,88,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14521,0,0,0,83163,3536,3209,0,0,1177,0,0,435,0,0,0,7704,0,0,0,3180,0,0,0,39574,0,0,0,0,76172,0
51960,"1",3,6,"1",9,"S","1",0,0,0,11235,0,0,18963,8263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7552,0,0,0,0,0,0,0,1854,0,129,0,2160,0,0,0,0,0,27112,0,0,0,0,0,0,3379,0
178461,"1",6,2,"0",9,"A","0",72095,0,0,1690,0,0,0,0,-970,8505,2915,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72643,610,0,454,12,620,0,0,0,0,0,0,1709,0,0,15929,0,0,0,0,0,257,0,0,0,70495,0
27352,"1",5,5,"1",32,"A","0",27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26224,0,0,158,0,0,0,0,0,0,109,0,264,0,0,0,0,26,58829,0,0,0,0,0,0,25844,0
229889,"0",7,8,"1",22,"S","1",164942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,169973,0,0,141,0,107,0,0,0,0,19,0,324,0,0,0,0,0,16353,0,0,0,0,0,0,168974,0
220668,"1",10,6,"0",23,"A","0",16502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18495,3394,0,0,0,1113,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,14668,0
206819,"1",2,0,"0",30,"A","1",0,0,0,6933,0,0,55,23,0,0,0,0,0,0,0,0,0,1685,0,2344,0,0,457,1081,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,193,0,212,0,0,0,0,0,0,0,0,0,0,0,0,1269,0
222936,"1",10,4,"0",26,"A","1",26650,0,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27876,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27565,15934
125332,"0",9,4,"0",1,"S","0",39791,0,0,90,2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43853,0,0,398,0,313,0,259,0,0,19,0,592,0,0,0,0,0,0,0,437,0,0,0,0,43361,0
179574,"1",4,5,"0",27,"A","0",37814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37288,0,0,164,0,107,0,0,188,0,113,0,620,0,0,0,0,0,0,0,0,0,0,0,0,36492,0
121473,"0",4,5,"1",27,"A","0",44509,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44650,3437,0,252,0,377,0,0,0,0,276,0,5197,0,0,0,0,0,44754,0,0,0,0,0,0,39859,0
16957,"1",5,2,"1",1,"A","1",0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,152520,0,255309,0,142072,0,0,0,0,0,0,0,0,132066,0,0,215,0,107,0,0,206,0,27,0,357,0,0,0,0,0,42714,0,0,50961,0,0,0,132157,0
147347,"1",9,6,"0",28,"S","0",51137,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51992,0,46,165,0,0,0,0,553,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,50308,0
124726,"0",8,8,"1",7,"S","0",8429,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,18257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,18110,0
178800,"0",2,0,"0",10,"A","1",0,0,0,679,0,0,6791,3015,6569,13883,5632,0,1647,0,0,0,0,0,0,0,0,0,0,-3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,182,0,0,0,0,0,0,0,0,14379,0,0,0,6817,0
87155,"0",5,3,"1",1,"A","1",128505,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128610,2640,57,137,0,2612,0,0,93,0,0,0,5923,0,0,4493,0,0,127920,0,13044,0,0,0,0,124440,0
201094,"0",2,5,"1",23,"A","1",75492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75441,0,0,141,0,297,0,0,0,0,0,0,418,0,0,6507,0,0,66490,0,0,0,0,0,0,72704,0
252915,"0",9,3,"1",4,"A","0",79138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79285,916,706,92,0,2228,0,0,0,0,89,0,3688,0,0,0,0,0,76422,0,0,0,0,0,0,74091,0
33115,"0",6,3,"0",1,"S","1",55704,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53835,0,0,0,0,327,0,0,0,0,0,0,325,0,0,0,463,0,0,0,0,0,0,0,0,52582,0
33980,"0",7,8,"0",4,"A","0",47021,14398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77897,16071,63,365,0,387,0,0,0,0,236,0,20161,0,0,0,0,0,0,0,0,0,0,0,0,61588,0
159347,"1",8,9,"0",2,"S","0",36130,0,0,0,0,0,0,0,-12963,22752,9032,20762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,18232,0,0,316,3774,0,0,0,0,0,490,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,15424,0
118171,"0",4,2,"0",11,"A","1",75950,2114,0,0,0,0,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13282,0,0,0,0,0,124822,0,0,0,0,1666,0,0,0,0,88,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,125784,0
118355,"0",8,1,"1",23,"A","0",35986,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36002,1342,43,500,0,0,0,0,46,0,353,0,1649,0,0,0,0,0,77842,0,0,0,38,0,0,32460,0
189701,"0",3,6,"1",14,"A","1",149780,0,0,0,0,0,107,42,-5591,7436,1703,10209,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157791,384,0,0,0,3389,0,0,466,0,0,0,4721,0,0,5169,0,0,107021,0,0,0,0,0,0,149101,0
23076,"1",3,9,"0",10,"A","1",37147,0,0,483,0,0,336,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40118,834,0,155,0,423,0,0,132,0,200,0,1472,0,0,0,0,0,15930,0,1074,0,0,0,0,38458,0
28621,"0",5,3,"1",23,"A","0",52218,701,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50012,20694,156,127,0,1398,0,0,0,0,0,0,23307,0,0,0,0,0,58246,0,0,0,28,0,0,0,0
222850,"0",10,8,"0",27,"A","0",26656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70798,0,0,0,0,126468,0,0,0,0,0,0,0,0,0,121,0,118,0,0,0,0,0,0,0,0,0,0,0,0,126729,0
42226,"1",6,6,"1",23,"A","0",27713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,30382,445,0,190,0,740,0,0,3,0,90,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,29360,0
182028,"1",5,0,"1",13,"A","1",0,0,0,1147,0,0,0,0,13393,26826,8829,704,0,0,0,0,0,0,0,0,0,0,0,-41335,0,0,0,0,17477,0,0,0,0,0,0,0,0,0,172,0,142,0,0,0,0,0,62328,0,0,0,0,0,0,16699,0
190698,"1",3,5,"1",23,"A","1",118890,0,0,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344,0,0,0,117614,0,0,0,0,499,0,0,0,0,0,0,554,0,0,0,1538,0,22552,0,31247,0,0,0,0,117692,0
231815,"1",7,1,"0",1,"A","0",77706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76145,233,0,230,0,781,0,0,0,0,23,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,75002,0
51263,"0",6,1,"1",3,"A","0",82862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77628,0,0,0,0,9352,0,0,0,0,0,0,12990,0,0,0,0,0,60032,0,0,0,0,0,0,65824,0
168691,"1",9,2,"1",5,"S","1",90518,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90306,0,0,322,0,323,0,0,0,0,0,0,655,0,0,0,0,0,67791,0,0,0,0,0,0,90266,0
253876,"1",10,4,"0",18,"S","0",41836,0,0,77,3959,0,0,0,-548,12745,4925,7822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44030,2720,0,0,304,2574,0,0,0,0,0,0,5538,0,0,0,0,0,0,0,0,0,0,0,0,39499,15277
76572,"1",8,2,"1",30,"A","1",69940,0,0,0,0,0,22,10,-1361,25074,9366,20723,0,0,0,0,0,0,0,0,0,88,0,-11867,0,0,0,988,73151,196,0,0,0,27,0,0,109,0,0,0,387,0,0,0,0,0,82676,0,0,0,0,0,0,72651,957
239458,"1",11,6,"0",23,"A","0",20527,16,0,6,0,0,0,0,5563,0,0,0,0,0,0,0,0,1685,0,1556,0,0,0,0,0,0,0,0,21760,0,0,463,0,457,0,0,0,0,3,0,936,0,0,0,0,0,0,0,0,0,0,0,0,20783,0
32161,"1",1,0,"1",1,"A","1",0,0,0,5997,0,0,309,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9226,0
68386,"0",8,2,"1",30,"A","1",36731,0,0,0,0,0,0,0,0,0,0,0,0,0,-6548,0,0,0,0,0,0,0,0,0,0,0,0,0,37599,0,0,0,0,0,0,0,92,0,0,0,83,0,0,0,0,0,27835,0,0,0,0,0,0,37504,0
65806,"1",7,9,"0",1,"A","0",36669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36690,0,0,406,0,1325,0,0,0,0,126,462,3151,0,0,0,0,0,0,0,0,0,0,0,0,32551,0
186068,"0",1,5,"1",9,"S","1",32294,0,0,3,0,129,1947,855,0,0,0,0,0,0,0,0,0,0,0,0,49042,68466,0,0,0,0,0,0,35695,0,8432,136,0,0,0,0,0,0,21,0,11518,0,3712,0,0,0,59973,0,0,0,0,0,0,14547,0
204976,"0",5,2,"1",28,"S","1",6615,0,0,0,0,264,1867,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,219,0,0,0,302,0,0,0,0,0,13152,0,0,0,0,15,0,0,0
167048,"1",10,6,"0",1,"S","1",38513,0,0,95,0,0,367,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38350,0,0,974,0,287,0,0,0,0,133,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,36975,0
81442,"1",0,0,"1",3,"A","1",0,0,0,6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8722,0,0,0,0,0,0,0,0,0,85,0,123,0,0,0,0,0,49877,0,0,0,0,0,0,9070,0
203606,"0",3,6,"1",28,"A","1",62375,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63742,1128,0,0,0,956,0,0,0,0,0,0,2520,0,0,0,0,0,7826,0,0,0,0,0,0,61526,0
208440,"1",2,0,"1",28,"S","1",0,0,0,9230,0,0,0,0,9716,68199,21239,42971,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84560,0,0,0,0,0,0,2220,0
2764,"1",1,0,"1",5,"A","1",0,0,0,299,15243,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,18226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481,0,0,0,0,0,0,18204,0
30338,"0",7,6,"1",9,"A","1",120627,0,0,7,0,0,0,0,577,18364,11202,4219,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126319,0,0,0,0,482,0,0,21,0,202,0,870,0,0,12623,0,0,0,0,0,2704,0,0,0,126074,0
138290,"0",9,9,"0",1,"A","0",18312,4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19504,3420,0,271,0,561,0,0,0,0,0,0,4668,0,0,0,0,0,0,0,0,0,0,0,0,15424,0
172728,"1",8,2,"1",3,"A","1",85240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84168,630,0,136,0,2093,0,0,741,0,137,0,2586,0,0,0,0,0,120844,0,1195,0,0,0,0,81164,0
131703,"0",9,3,"0",23,"A","1",36457,0,0,200,3259,0,0,0,-2659,11302,2386,11907,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39032,0,0,594,0,1811,0,0,18,0,305,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,36776,0
17731,"0",5,9,"1",1,"A","1",22423,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095,0,23119,0,0,0,0,275,0,0,0,0,228,0,378,0,0,0,0,4777,50008,0,0,0,0,0,0,22888,0
171252,"0",10,3,"0",28,"A","1",12679,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2989,67975,0,0,31,0,59376,3489,0,0,0,523,0,0,0,0,110,0,4120,0,0,0,0,33,0,0,0,4625,0,0,0,54094,0
80047,"0",8,9,"0",27,"A","1",88156,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-24286,0,1950,0,5462,0,0,0,0,0,0,0,0,71148,301,0,451,0,445,0,0,0,0,91,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,70485,0
239798,"0",11,8,"0",1,"S","0",2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14077,0,0,0,0,0,0,0,0,4624,0,0,4585,0,0,0,0,0,0,0,0,0,0,0,0,10613,0
163100,"1",9,5,"1",13,"A","0",59285,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58345,4055,0,273,0,406,0,30,0,0,279,0,4908,0,0,0,0,0,49060,0,0,0,0,0,0,54148,0
113906,"0",6,8,"0",11,"A","0",46931,354,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44731,0,0,140,0,0,0,0,1094,0,253,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,42679,0
145143,"1",9,5,"0",24,"A","0",17869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17880,0,0,226,0,0,0,0,1686,0,0,2939,4722,0,0,0,0,0,0,0,0,396,0,0,0,14668,3593
166675,"0",3,6,"1",16,"A","1",67974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67365,3172,279,160,0,301,0,0,47,0,98,0,3743,0,0,0,0,0,18181,0,0,0,0,0,0,63853,0
58553,"0",7,7,"0",2,"S","1",58171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58975,4121,0,386,0,2843,0,0,0,0,138,0,7184,0,0,0,0,0,0,0,0,0,0,0,0,51356,0
230330,"0",9,9,"0",30,"S","0",65795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67199,0,0,376,0,22,0,0,0,0,0,0,374,0,0,0,316,0,0,0,0,0,0,0,0,66861,0
151576,"1",11,4,"0",25,"S","0",27080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39794,48198,223,0,117,0,1283,0,0,0,0,0,0,2298,0,0,0,0,17,0,0,0,0,0,0,0,45447,0
232886,"0",10,2,"0",1,"A","1",5120,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,698,0,0,0,0,0,0,0,0,0,164,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132085,"1",11,5,"0",10,"A","1",5432,0,0,113,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,17380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,17294,0
70460,"0",7,7,"0",1,"A","1",76798,0,0,0,0,0,0,0,-5574,89584,95307,78327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,77174,0,0,463,0,3515,0,0,0,0,682,0,3954,0,0,0,818,0,0,0,616,0,0,0,0,73698,0
119536,"1",10,2,"0",23,"A","1",34122,0,0,1,0,0,0,0,4605,0,0,75,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,32216,0,0,0,0,232,0,0,9,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,31952,0
78563,"0",8,2,"1",3,"A","1",143771,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41335,0,0,0,0,145480,4026,0,0,0,2491,0,66,0,0,527,3903,7253,0,0,0,0,0,53175,0,0,0,0,0,0,144079,0
97630,"1",5,0,"1",26,"A","0",0,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,19032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18935,0
17322,"0",5,3,"1",3,"A","1",24273,0,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23721,0,0,139,0,179,0,0,0,0,151,0,722,0,0,0,0,0,56227,0,0,0,0,0,0,23069,0
