date,invoiceNr,posid,customerName,customerAdr,customerEmail,productid,qty,subtotal,discount,tax,total,checkouttype,checkoutstatus
Thu Jul 31 10:57:44 AEST 2014,201407310102557.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:56:43 AEST 2014,201407310102556.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:53:07 AEST 2014,201407310102555.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:52:45 AEST 2014,201407310102554.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:48:44 AEST 2014,201407310102553.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 10:48:28 AEST 2014,201407310102552.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 10:48:28 AEST 2014,201407310102552.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:45:59 AEST 2014,201407310102551.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:43:46 AEST 2014,201407310102550.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:38:27 AEST 2014,201407310102549.00,1.00,,,,1.00,3.00,11.40,0.00,1.04,11.40,CASH,FINISHED
Thu Jul 31 10:37:50 AEST 2014,201407310102548.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:37:33 AEST 2014,201407310102547.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 10:37:33 AEST 2014,201407310102547.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 10:37:33 AEST 2014,201407310102547.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:36:38 AEST 2014,201407310102546.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:35:22 AEST 2014,201407310102545.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:35:22 AEST 2014,201407310102545.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:29:47 AEST 2014,201407310102544.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 10:27:50 AEST 2014,201407310102543.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 10:27:50 AEST 2014,201407310102543.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:15:28 AEST 2014,201407310102542.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:14:05 AEST 2014,201407310102541.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:14:05 AEST 2014,201407310102541.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:12:52 AEST 2014,201407310102540.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 10:08:25 AEST 2014,201407310102539.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:06:02 AEST 2014,201407310102538.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 10:03:49 AEST 2014,201407310102537.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:03:49 AEST 2014,201407310102537.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 10:02:59 AEST 2014,201407310102536.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 10:02:59 AEST 2014,201407310102536.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 10:02:59 AEST 2014,201407310102536.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:59:46 AEST 2014,201407310102535.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:59:46 AEST 2014,201407310102535.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jul 31 09:57:10 AEST 2014,201407310102534.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:54:03 AEST 2014,201407310102533.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:54:03 AEST 2014,201407310102533.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:50:45 AEST 2014,201407310102532.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:50:45 AEST 2014,201407310102532.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:49:33 AEST 2014,201407310102531.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:48:43 AEST 2014,201407310102530.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:48:43 AEST 2014,201407310102530.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:36:02 AEST 2014,201407310102529.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:34:41 AEST 2014,201407310102528.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:34:00 AEST 2014,201407310102527.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:34:00 AEST 2014,201407310102527.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 09:31:18 AEST 2014,201407310102526.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:31:18 AEST 2014,201407310102526.00,1.00,,,,5.00,1.00,4.00,2.00,0.18,2.00,CASH,FINISHED
Thu Jul 31 09:28:59 AEST 2014,201407310102525.00,1.00,,,,5.00,1.00,4.00,1.00,0.27,3.00,CASH,FINISHED
Thu Jul 31 09:27:27 AEST 2014,201407310102524.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:27:27 AEST 2014,201407310102524.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:27:27 AEST 2014,201407310102524.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:27:27 AEST 2014,201407310102524.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:25:09 AEST 2014,201407310102523.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jul 31 09:22:19 AEST 2014,201407310102522.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Thu Jul 31 09:22:19 AEST 2014,201407310102522.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:20:54 AEST 2014,201407310102521.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:20:54 AEST 2014,201407310102521.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:20:31 AEST 2014,201407310102520.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:20:31 AEST 2014,201407310102520.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:20:06 AEST 2014,201407310102519.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Thu Jul 31 09:20:06 AEST 2014,201407310102519.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:17:39 AEST 2014,201407310102518.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:14:57 AEST 2014,201407310102517.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:09:26 AEST 2014,201407310102516.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 09:09:10 AEST 2014,201407310102515.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 09:07:46 AEST 2014,201407310102514.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 09:07:24 AEST 2014,201407310102513.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jul 31 09:07:24 AEST 2014,201407310102513.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 09:01:18 AEST 2014,201407310102512.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:01:18 AEST 2014,201407310102512.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 09:01:18 AEST 2014,201407310102512.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 08:57:58 AEST 2014,201407310102511.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:57:34 AEST 2014,201407310102510.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Thu Jul 31 08:57:34 AEST 2014,201407310102510.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:56:42 AEST 2014,201407310102509.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:55:52 AEST 2014,201407310102508.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:54:28 AEST 2014,201407310102507.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:54:28 AEST 2014,201407310102507.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:54:15 AEST 2014,201407310102506.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:53:42 AEST 2014,201407310102505.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:53:42 AEST 2014,201407310102505.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:53:42 AEST 2014,201407310102505.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:46:00 AEST 2014,201407310102504.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:46:00 AEST 2014,201407310102504.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:46:00 AEST 2014,201407310102504.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:43:56 AEST 2014,201407310102503.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Thu Jul 31 08:43:34 AEST 2014,201407310102502.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:43:34 AEST 2014,201407310102502.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:43:34 AEST 2014,201407310102502.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:38:13 AEST 2014,201407310102501.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:38:13 AEST 2014,201407310102501.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:35:28 AEST 2014,201407310102500.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:32:15 AEST 2014,201407310102499.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:31:47 AEST 2014,201407310102498.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:30:17 AEST 2014,201407310102497.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:27:22 AEST 2014,201407310102496.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:25:30 AEST 2014,201407310102495.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:20:23 AEST 2014,201407310102494.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:20:23 AEST 2014,201407310102494.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:20:06 AEST 2014,201407310102493.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:13:51 AEST 2014,201407310102492.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Thu Jul 31 08:13:49 AEST 2014,201407310102491.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:13:49 AEST 2014,201407310102491.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jul 31 08:05:05 AEST 2014,201407310102490.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 08:00:33 AEST 2014,201407310102489.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:00:21 AEST 2014,201407310102488.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Thu Jul 31 08:00:21 AEST 2014,201407310102488.00,1.00,,,,7.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Thu Jul 31 08:00:21 AEST 2014,201407310102488.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 08:00:21 AEST 2014,201407310102488.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 07:57:49 AEST 2014,201407310102487.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Thu Jul 31 07:57:49 AEST 2014,201407310102487.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Thu Jul 31 07:27:38 AEST 2014,201407310102486.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Thu Jul 31 07:27:07 AEST 2014,201407310102485.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 15:33:53 AEST 2014,201407300102484.00,1.00,,,,1.00,4.00,15.20,0.00,1.38,15.20,CASH,FINISHED
Wed Jul 30 15:17:13 AEST 2014,201407300102483.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 15:17:13 AEST 2014,201407300102483.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 15:17:13 AEST 2014,201407300102483.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 14:35:36 AEST 2014,201407300102482.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 14:35:19 AEST 2014,201407300102481.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 14:35:19 AEST 2014,201407300102481.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 14:35:19 AEST 2014,201407300102481.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 14:28:05 AEST 2014,201407300102480.00,1.00,,,,2.00,4.00,14.00,0.00,1.27,14.00,CASH,FINISHED
Wed Jul 30 14:28:05 AEST 2014,201407300102480.00,1.00,,,,2.00,5.00,17.50,0.00,1.59,17.50,CASH,FINISHED
Wed Jul 30 14:17:28 AEST 2014,201407300102479.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 14:17:28 AEST 2014,201407300102479.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 14:17:15 AEST 2014,201407300102478.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 14:17:13 AEST 2014,201407300102477.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 13:51:58 AEST 2014,201407300102476.00,1.00,,,,5.00,1.00,4.00,2.00,0.18,2.00,CASH,FINISHED
Wed Jul 30 13:51:51 AEST 2014,201407300102475.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 13:42:21 AEST 2014,201407300102474.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 13:42:21 AEST 2014,201407300102474.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 13:17:51 AEST 2014,201407300102473.00,1.00,,,,8.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 13:17:51 AEST 2014,201407300102473.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 13:07:19 AEST 2014,201407300102472.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 12:54:03 AEST 2014,201407300102471.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:53:23 AEST 2014,201407300102470.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:53:23 AEST 2014,201407300102470.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:53:23 AEST 2014,201407300102470.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:53:23 AEST 2014,201407300102470.00,1.00,,,,8.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 12:53:23 AEST 2014,201407300102470.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Wed Jul 30 12:47:14 AEST 2014,201407300102469.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:05:44 AEST 2014,201407300102468.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:05:27 AEST 2014,201407300102467.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 12:05:27 AEST 2014,201407300102467.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 11:49:35 AEST 2014,201407300102466.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 11:48:04 AEST 2014,201407300102465.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 11:48:02 AEST 2014,201407300102464.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 11:48:02 AEST 2014,201407300102464.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 11:44:08 AEST 2014,201407300102463.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 11:26:28 AEST 2014,201407300102462.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 11:26:28 AEST 2014,201407300102462.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 11:16:07 AEST 2014,201407300102461.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 11:16:07 AEST 2014,201407300102461.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 11:09:24 AEST 2014,201407300102460.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Wed Jul 30 11:09:24 AEST 2014,201407300102460.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:53:37 AEST 2014,201407300102459.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:53:37 AEST 2014,201407300102459.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:53:37 AEST 2014,201407300102459.00,1.00,,,,3.00,9.00,40.50,0.00,3.68,40.50,CASH,FINISHED
Wed Jul 30 10:51:13 AEST 2014,201407300102458.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 10:51:01 AEST 2014,201407300102457.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:51:01 AEST 2014,201407300102457.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 10:29:50 AEST 2014,201407300102456.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:27:23 AEST 2014,201407300102455.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 10:26:26 AEST 2014,201407300102454.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 10:26:26 AEST 2014,201407300102454.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 10:25:34 AEST 2014,201407300102453.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 10:25:01 AEST 2014,201407300102452.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 10:20:42 AEST 2014,201407300102451.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:20:19 AEST 2014,201407300102450.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 10:20:19 AEST 2014,201407300102450.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:15:52 AEST 2014,201407300102449.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 10:15:52 AEST 2014,201407300102449.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:15:08 AEST 2014,201407300102448.00,1.00,,,,5.00,1.00,4.00,2.00,0.18,2.00,CASH,FINISHED
Wed Jul 30 10:14:44 AEST 2014,201407300102447.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:14:05 AEST 2014,201407300102446.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:11:57 AEST 2014,201407300102445.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 10:11:12 AEST 2014,201407300102444.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 10:09:56 AEST 2014,201407300102443.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:09:22 AEST 2014,201407300102442.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 10:09:22 AEST 2014,201407300102442.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:01:36 AEST 2014,201407300102441.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 10:01:36 AEST 2014,201407300102441.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:00:23 AEST 2014,201407300102440.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 10:00:23 AEST 2014,201407300102440.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:00:12 AEST 2014,201407300102439.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 10:00:12 AEST 2014,201407300102439.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 10:00:12 AEST 2014,201407300102439.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:51:02 AEST 2014,201407300102438.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 09:51:02 AEST 2014,201407300102438.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 09:50:18 AEST 2014,201407300102437.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:49:50 AEST 2014,201407300102436.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 09:49:50 AEST 2014,201407300102436.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:41:40 AEST 2014,201407300102435.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:41:18 AEST 2014,201407300102434.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 09:41:18 AEST 2014,201407300102434.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 09:34:42 AEST 2014,201407300102433.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
